WNV_Present,Trap_type_CDC,Trap_type_GRAVID,Trap_type_SENTINEL,Species_CULEX_PIPIENS,Species_CULEX_RESTUANS,Species_CULEX_SALINARIUS,Species_CULEX_TERRITANS,Year,Week,Month,Lat,Lon,Mosquito_number
0,0,1,0,0,1,0,0,2013,27,7,41.97927587140582,-87.90599275843982,11
0,0,1,0,0,1,0,0,2013,27,7,41.97927587140582,-87.90599275843982,8
0,0,1,0,0,1,0,0,2013,27,7,41.7105424,-87.58455893,86
0,0,1,0,0,1,0,0,2013,27,7,41.69549407,-87.60908177,16
0,0,1,0,0,1,0,0,2013,27,7,41.7730854,-87.60016756,21
0,0,1,0,0,1,0,0,2013,27,7,41.67688732,-87.66122193,4
0,0,1,0,0,1,0,0,2013,27,7,41.86759925,-87.69578544,20
0,0,1,0,0,1,0,0,2013,27,7,41.86691518,-87.65491884,25
0,0,1,0,0,1,0,0,2013,27,7,41.66238673,-87.59017973,3
0,0,1,0,0,1,0,0,2013,27,7,42.01052929,-87.66084507,2
0,0,1,0,0,1,0,0,2013,27,7,41.65706888,-87.54604887,1
0,0,1,0,0,1,0,0,2013,27,7,41.90477345,-87.75568575,20
0,0,1,0,0,1,0,0,2013,27,7,41.90728487,-87.70139464,3
0,0,1,0,0,1,0,0,2013,27,7,41.91356758,-87.7263003,2
0,0,1,0,0,1,0,0,2013,27,7,41.7212875,-87.6652357,14
0,0,1,0,0,1,0,0,2013,27,7,41.9470445,-87.67306105,1
0,0,1,0,0,1,0,0,2013,27,7,41.88377178,-87.71616837,61
0,0,1,0,0,1,0,0,2013,27,7,41.80104786,-87.68042473,12
0,0,1,0,0,1,0,0,2013,27,7,41.76848567,-87.67946343,2
0,0,1,0,0,1,0,0,2013,27,7,41.70468721,-87.56423556,7
0,0,1,0,0,1,0,0,2013,27,7,41.8457154,-87.7158986,2
0,0,1,0,0,1,0,0,2013,27,7,41.89221998,-87.69169773,1
0,0,1,0,0,1,0,0,2013,27,7,41.93279021,-87.70023788,4
0,0,1,0,0,1,0,0,2013,27,7,41.80059709,-87.71173035,16
0,0,1,0,0,1,0,0,2013,27,7,41.94596109,-87.83294247,1
0,0,1,0,0,1,0,0,2013,27,7,41.68103493,-87.53343647,20
0,0,1,0,0,1,0,0,2013,27,7,41.82539826,-87.72396214,22
0,0,1,0,0,1,0,0,2013,27,7,41.95366415,-87.72498719,8
0,0,1,0,0,1,0,0,2013,27,7,41.82085851,-87.6651081,3
0,0,1,0,0,1,0,0,2013,27,7,41.70532764,-87.63295537,3
0,0,1,0,0,1,0,0,2013,27,7,41.95629886,-87.79751745,92
0,0,1,0,0,1,0,0,2013,27,7,41.96440545,-87.69137039,2
0,0,1,0,0,1,0,0,2013,27,7,41.96537486,-87.75841172,6
0,0,1,0,0,1,0,0,2013,27,7,41.92528678,-87.74745912,6
0,0,1,0,0,1,0,0,2013,27,7,41.80235931,-87.64307592,2
0,0,1,0,0,1,0,0,2013,27,7,41.97452276,-87.80458947,1
0,0,1,0,0,1,0,0,2013,27,7,41.79821073,-87.73692496,3
0,0,1,0,0,1,0,0,2013,27,7,41.77830516,-87.75436629,6
0,0,1,0,0,1,0,0,2013,27,7,41.98631985,-87.72837846,6
0,0,1,0,0,1,0,0,2013,27,7,41.98788069,-87.66678508,1
0,0,1,0,0,1,0,0,2013,27,7,41.98724461,-87.68941677,36
0,0,1,0,0,1,0,0,2013,27,7,41.87287286,-87.76473653,11
0,0,1,0,0,1,0,0,2013,27,7,41.76337092,-87.63787261,3
0,0,1,0,0,1,0,0,2013,27,7,41.99356436,-87.74542039,37
0,0,1,0,0,1,0,0,2013,27,7,41.92388736,-87.77890991,7
0,0,1,0,0,1,0,0,2013,27,7,41.77600539,-87.77940767,35
0,0,1,0,0,1,0,0,2013,27,7,41.72849003,-87.60852431,37
0,0,1,0,0,1,0,0,2013,27,7,42.0079975,-87.77823497,42
0,0,1,0,0,1,0,0,2013,27,7,41.91613472,-87.80109281,24
0,0,1,0,0,1,0,0,2013,27,7,42.01064327,-87.8067973,2
0,0,1,0,0,1,0,0,2013,27,7,41.76575253,-87.56246521,1
0,0,1,0,0,0,0,1,2013,27,7,41.76575253,-87.56246521,1
0,0,1,0,0,1,0,0,2013,27,7,41.75414841,-87.61272102,5
0,0,1,0,0,1,0,0,2013,27,7,41.74538943321954,-87.66370766029615,1
0,0,1,0,0,1,0,0,2013,27,7,41.74267048,-87.73155006,13
0,0,1,0,0,1,0,0,2013,27,7,41.73144686,-87.64972225,18
0,0,1,0,0,1,0,0,2013,27,7,41.73318788,-87.55562869,2
0,0,1,0,0,1,0,0,2013,27,7,41.9885864,-87.85447335,96
0,0,1,0,0,1,0,0,2013,27,7,41.71859582,-87.66892624,3
0,0,1,0,0,1,0,0,2013,27,7,41.79436648,-87.64892514,13
0,0,1,0,0,1,0,0,2013,28,7,41.97918417185854,-87.90603567116452,6
0,0,1,0,0,1,0,0,2013,28,7,41.97927587140582,-87.90599275843982,14
0,0,1,0,0,1,0,0,2013,28,7,41.97927587140582,-87.90599275843982,68
0,0,1,0,0,1,0,0,2013,28,7,41.97927587140582,-87.90599275843982,91
0,0,1,0,0,1,0,0,2013,28,7,41.97927587140582,-87.90599275843982,27
0,0,1,0,0,1,0,0,2013,28,7,41.97927587140582,-87.90599275843982,34
0,0,1,0,0,1,0,0,2013,28,7,41.7105424,-87.58455893,32
0,0,1,0,0,1,0,0,2013,28,7,41.70433842,-87.65708427,4
0,0,1,0,0,1,0,0,2013,28,7,41.69549407,-87.60908177,37
1,0,1,0,0,1,0,0,2013,28,7,41.7730854,-87.60016756,9
0,0,1,0,0,1,0,0,2013,28,7,41.67688732,-87.66122193,27
0,0,1,0,0,1,0,0,2013,28,7,41.86759925,-87.69578544,28
0,0,1,0,0,1,0,0,2013,28,7,41.89613109,-87.65676212,2
0,0,1,0,0,1,0,0,2013,28,7,41.86691518,-87.65491884,19
0,0,1,0,0,1,0,0,2013,28,7,41.66238673,-87.59017973,107
0,0,1,0,0,1,0,0,2013,28,7,42.01052929,-87.66084507,1
0,0,1,0,0,1,0,0,2013,28,7,41.65706888,-87.54604887,55
0,0,1,0,0,1,0,0,2013,28,7,41.90477345,-87.75568575,18
0,0,1,0,0,1,0,0,2013,28,7,41.91305186,-87.66790524,4
0,0,1,0,0,1,0,0,2013,28,7,41.7212875,-87.6652357,12
0,0,1,0,0,1,0,0,2013,28,7,41.9470445,-87.67306105,7
0,0,1,0,0,1,0,0,2013,28,7,41.88377178,-87.71616837,1
0,0,1,0,0,1,0,0,2013,28,7,41.92273665,-87.63244997,2
0,0,1,0,0,1,0,0,2013,28,7,41.80104786,-87.68042473,36
0,0,1,0,0,1,0,0,2013,28,7,41.76848567,-87.67946343,10
0,0,1,0,0,1,0,0,2013,28,7,41.70468721,-87.56423556,27
0,0,1,0,0,0,0,1,2013,28,7,41.70468721,-87.56423556,1
0,0,1,0,0,1,0,0,2013,28,7,41.8457154,-87.7158986,3
0,0,1,0,0,1,0,0,2013,28,7,41.89221998,-87.69169773,12
0,0,1,0,0,1,0,0,2013,28,7,41.93279021,-87.70023788,8
0,0,1,0,0,1,0,0,2013,28,7,41.6821804,-87.71009165,39
1,0,1,0,0,1,0,0,2013,28,7,41.6821804,-87.71009165,36
0,0,1,0,0,1,0,0,2013,28,7,41.80059709,-87.71173035,83
0,0,1,0,0,1,0,0,2013,28,7,41.94596109,-87.83294247,3
0,0,1,0,0,1,0,0,2013,28,7,41.68103493,-87.53343647,86
0,0,1,0,0,1,0,0,2013,28,7,41.82539826,-87.72396214,12
0,0,1,0,0,1,0,0,2013,28,7,41.95366415,-87.72498719,46
1,0,1,0,0,1,0,0,2013,28,7,41.95366415,-87.72498719,29
1,0,1,0,0,1,0,0,2013,28,7,41.95366824,-87.72498542,29
1,0,1,0,0,1,0,0,2013,28,7,41.95366879,-87.72498384,29
1,0,1,0,0,1,0,0,2013,28,7,41.95366921,-87.72497894,29
1,0,1,0,0,1,0,0,2013,28,7,41.95366935,-87.72498519,29
1,0,1,0,0,1,0,0,2013,28,7,41.95366972,-87.72498179,29
1,0,1,0,0,1,0,0,2013,28,7,41.9536709,-87.7249847,29
1,0,1,0,0,1,0,0,2013,28,7,41.95367111,-87.72498371,29
1,0,1,0,0,1,0,0,2013,28,7,41.95367279,-87.72498435,29
1,0,1,0,0,1,0,0,2013,28,7,41.95367279,-87.72498373,29
1,0,1,0,0,1,0,0,2013,28,7,41.95367317,-87.72498136,29
0,0,1,0,0,1,0,0,2013,28,7,41.82085851,-87.6651081,72
0,0,1,0,0,1,0,0,2013,28,7,41.85783729,-87.63586199,1
0,0,1,0,0,1,0,0,2013,28,7,41.95629886,-87.79751745,88
0,0,1,0,0,1,0,0,2013,28,7,41.77484112,-87.72800582,24
0,0,1,0,0,1,0,0,2013,28,7,41.96537486,-87.75841172,37
0,0,1,0,0,1,0,0,2013,28,7,41.92528678,-87.74745912,3
0,0,1,0,0,1,0,0,2013,28,7,41.65923602,-87.61201513,3
0,0,1,0,0,1,0,0,2013,28,7,41.663756686541326,-87.63377020262799,36
0,0,1,0,0,0,0,1,2013,28,7,41.663756686541326,-87.63377020262799,1
0,0,1,0,0,1,0,0,2013,28,7,41.80235931,-87.64307592,8
0,0,1,0,0,1,0,0,2013,28,7,41.97452276,-87.80458947,4
0,0,1,0,0,1,0,0,2013,28,7,41.79821073,-87.73692496,30
0,0,1,0,0,1,0,0,2013,28,7,41.77830516,-87.75436629,37
0,0,1,0,0,1,0,0,2013,28,7,41.98631985,-87.72837846,9
0,0,1,0,0,1,0,0,2013,28,7,41.98788069,-87.66678508,44
